Id,City,UseYear,RoadWide,RegisterReason,MaterialCode,BuildTotalLevel,BuildLevel,PurposeCode,buildRate,UsedState,JcicBuildMaterialCode,JcicBuildPurposeCode,OtherBuildPurpose,StallPrice,StallNum,StallAreaSize,TotalAreaSize,RegisterPurpose1,RegisterPurpose2,RegisterPurpose3,RegisterPurpose4,RegisterPurpose5,RegisterPurpose6,landSize,IdenPrice
1272,9,34,20,01,04,5,4,35,0.000000,01,E,A,4,0.000,0,0.00,24.67,6.960000,0.500000,0.000000,0.000000,0.000000,0.000000,6.41,250000.000
1273,9,32,7,02,04,5,2,35,0.000000,01,E,A,3,0.000,0,0.00,30.67,8.530000,0.740000,0.000000,0.000000,0.000000,0.000000,8.85,280000.000
1274,1,27,10,02,04,9,5,35,19.000000,01,E,A,3,0.000,0,0.00,41.42,9.010000,2.230000,2.590000,0.000000,0.000000,0.000000,7.50,116000.000
1275,1,24,7,02,04,5,1,35,13.000000,01,E,A,4,500000.000,1,6.07,40.43,9.660000,1.040000,1.530000,1.840000,0.000000,0.000000,11.95,75000.000
1276,1,11,8,02,04,10,2,35,24.000000,04,E,A,3,0.000,0,0.00,32.80,6.260000,1.280000,2.380000,0.000000,13.600000,0.000000,10.90,190000.000
1277,9,11,20,02,04,13,7,35,32.000000,01,E,A,3,0.000,0,0.00,44.26,8.130000,1.000000,4.260000,0.000000,0.000000,0.000000,5.16,160000.000
1278,1,21,8,02,04,4,1,35,0.000000,01,E,A,4,0.000,0,0.00,61.93,17.220000,1.520000,0.000000,0.000000,0.000000,0.000000,38.80,35000.000
1279,4,13,6,02,04,5,1,10,0.000000,01,E,Z,3,0.000,0,0.00,35.15,16.680000,4.600000,0.000000,0.000000,0.000000,0.000000,19.44,180000.000
1280,4,13,6,02,04,5,1,10,0.000000,01,E,Z,3,0.000,0,0.00,35.15,16.680000,4.600000,0.000000,0.000000,0.000000,0.000000,19.44,180000.000
1281,9,41,7,02,04,4,4,35,0.000000,01,E,A,3,0.000,0,0.00,26.77,6.670000,1.430000,0.000000,0.000000,0.000000,0.000000,9.62,310000.000
1282,1,19,8,02,04,8,6,35,23.000000,01,E,A,3,800000.000,1,6.05,39.84,8.170000,1.140000,2.760000,1.830000,0.000000,0.000000,10.76,105000.000
1283,10,38,8,02,04,5,4,35,0.000000,01,E,A,3,0.000,0,0.00,33.98,8.600000,1.680000,0.000000,0.000000,0.000000,0.000000,9.01,540000.000
1284,1,31,30,02,04,12,9,11,14.000000,01,E,Z,4,0.000,0,0.00,19.79,3.870000,1.260000,0.860000,0.000000,0.000000,0.000000,1.78,130000.000
1285,9,14,18,06,04,9,5,35,5.000000,01,E,A,3,1200000.000,1,5.86,26.57,17.780000,1.890000,1.030000,4.780000,0.000000,0.000000,18.08,375000.000
1286,9,14,18,06,04,9,5,35,5.000000,01,E,A,3,1500000.000,1,9.95,41.84,17.780000,1.890000,1.030000,4.780000,0.000000,0.000000,18.08,375000.000
1287,9,24,28,04,04,16,3,35,22.000000,01,E,A,3,0.000,0,0.00,33.01,7.290000,0.540000,2.160000,0.000000,0.000000,0.000000,2.65,245000.000
1288,3,4,8,02,04,3,1,10,13.000000,01,E,A,3,0.000,0,0.00,88.03,22.240000,0.830000,3.570000,0.000000,0.000000,0.000000,30.02,210000.000
1289,3,22,4,01,04,3,1,35,0.000000,01,E,A,3,0.000,0,0.00,82.02,23.250000,1.560000,0.000000,0.000000,0.000000,0.000000,44.77,29000.000
1290,1,12,8,02,04,10,5,35,18.000000,01,E,A,3,500000.000,1,5.00,38.04,8.160000,1.330000,2.020000,1.510000,0.000000,0.000000,4.91,110000.000
1291,9,9,7,02,04,7,3,35,31.000000,02,E,A,4,0.000,0,0.00,25.44,4.540000,0.740000,2.410000,0.000000,0.000000,0.000000,6.42,300000.000
1292,3,4,12,02,04,3,1,35,11.000000,01,E,A,3,0.000,0,0.00,82.22,21.080000,1.070000,2.720000,0.000000,0.000000,0.000000,38.68,183000.000
1293,9,0,8,01,04,14,6,35,33.000000,01,E,A,3,2000000.000,2,19.76,31.99,5.770000,0.720000,3.180000,5.980000,0.000000,0.000000,7.41,200000.000
1294,4,25,8,01,04,4,1,35,11.000000,04,E,A,4,0.000,0,0.00,75.53,20.450000,0.000000,2.400000,0.000000,0.000000,0.000000,23.87,150000.000
1295,9,37,7,02,04,14,2,35,15.000000,01,E,A,3,0.000,0,0.00,26.28,5.720000,1.020000,1.220000,0.000000,0.000000,0.000000,5.87,185000.000
1296,4,18,8,02,04,10,7,35,29.000000,01,E,A,3,1000000.000,1,7.51,37.13,7.220000,0.710000,3.300000,2.270000,0.000000,0.000000,10.24,120000.000
1297,10,32,6,01,04,5,2,35,10.000000,01,E,A,3,0.000,0,0.00,35.37,9.000000,0.660000,1.040000,0.000000,0.000000,0.000000,9.31,380000.000
1298,9,21,10,02,04,11,4,35,22.000000,01,E,A,3,1000000.000,1,10.38,24.90,4.960000,0.920000,1.660000,3.140000,0.000000,0.000000,6.00,200000.000
1299,3,23,20,02,04,8,5,35,90.000000,01,E,A,3,0.000,0,0.00,33.06,7.030000,0.470000,69.730000,0.000000,0.000000,0.000000,7.52,110000.000
1300,1,18,20,04,04,13,1,30,3.000000,01,E,D,4,0.000,0,0.00,35.17,8.160000,2.150000,0.320000,0.000000,0.000000,0.000000,11.14,320000.000
1301,1,40,30,01,04,5,1,11,0.000000,01,E,Z,4,0.000,0,0.00,25.92,7.840000,0.000000,0.000000,0.000000,0.000000,0.000000,7.37,250000.000
1302,9,37,6,02,04,5,5,35,0.000000,01,E,A,3,0.000,0,0.00,26.36,6.970000,1.000000,0.000000,0.000000,0.000000,0.000000,7.45,220000.000
1303,9,23,8,02,04,7,4,35,11.000000,01,E,A,4,700000.000,1,7.85,33.48,7.880000,1.160000,1.090000,2.370000,0.000000,0.000000,7.81,170000.000
1304,1,23,12,02,04,7,4,35,19.000000,01,E,A,4,0.000,0,0.00,36.68,8.110000,0.850000,2.130000,0.000000,0.000000,0.000000,6.49,130000.000
1305,9,19,26,02,11,26,20,35,25.000000,01,I,A,3,1800000.000,1,13.19,41.47,8.570000,0.900000,3.080000,3.990000,0.000000,0.000000,3.09,350000.000
1306,1,21,8,02,04,26,8,35,22.000000,01,E,A,3,700000.000,1,7.02,43.50,9.230000,1.080000,2.840000,2.120000,0.000000,0.000000,3.11,100000.000
1307,4,19,10,02,11,18,2,35,35.000000,01,I,A,3,1200000.000,2,21.47,54.66,10.100000,1.020000,5.940000,6.490000,0.000000,0.000000,8.28,140000.000
1308,4,21,8,02,04,8,6,35,28.000000,01,E,A,3,0.000,0,0.00,38.67,7.410000,1.010000,3.280000,2.150000,0.000000,0.000000,7.15,130000.000
1309,3,27,10,02,04,6,1,30,5.000000,04,E,D,3,0.000,0,0.00,56.50,27.040000,2.750000,1.490000,0.000000,0.000000,0.000000,15.48,375000.000
1310,3,27,10,04,04,6,1,30,5.000000,04,E,D,3,0.000,0,0.00,33.30,27.040000,2.750000,1.490000,0.000000,0.000000,0.000000,15.48,375000.000
1311,3,27,10,04,04,6,1,34,5.000000,04,E,B,4,0.000,0,0.00,13.61,27.040000,2.750000,1.490000,0.000000,0.000000,0.000000,15.48,375000.000
1312,1,34,10,02,04,5,4,11,0.000000,01,E,Z,3,0.000,0,0.00,25.94,7.240000,0.610000,0.000000,0.000000,0.000000,0.000000,7.55,90000.000
1313,1,29,10,02,04,5,5,35,15.000000,01,E,A,3,600000.000,1,7.49,37.41,8.860000,0.810000,1.640000,2.270000,0.000000,0.000000,10.29,70000.000
1314,1,14,8,06,04,10,9,10,33.000000,01,E,Z,3,0.000,0,0.00,44.03,7.870000,1.010000,4.440000,0.000000,0.000000,0.000000,9.70,111000.000
1315,1,26,8,02,04,11,1,35,13.000000,01,E,A,4,600000.000,1,6.58,52.82,9.100000,4.850000,2.030000,1.990000,0.000000,0.000000,9.85,67000.000
1316,10,34,25,06,04,12,7,35,30.000000,04,E,A,4,0.000,0,0.00,28.98,6.140000,0.000000,2.630000,0.000000,0.000000,0.000000,2.29,460000.000
1317,9,31,7,01,04,5,5,35,0.000000,01,E,A,3,0.000,0,0.00,35.92,9.540000,1.330000,0.000000,0.000000,0.000000,0.000000,10.27,310000.000
1318,9,37,6,04,04,5,3,35,0.000000,01,E,A,3,0.000,0,0.00,27.31,7.270000,1.000000,0.000000,0.000000,0.000000,0.000000,10.62,235000.000
1319,1,23,15,02,04,8,1,30,24.000000,01,E,D,3,0.000,0,0.00,26.84,22.460000,2.130000,7.900000,1.820000,0.000000,0.000000,20.05,136000.000
1320,1,23,15,04,04,8,1,30,24.000000,01,E,D,3,700000.000,1,6.02,80.54,22.460000,2.130000,7.900000,1.820000,0.000000,0.000000,20.05,136000.000
1321,1,23,8,02,04,15,15,35,25.000000,04,E,A,3,0.000,0,0.00,33.91,6.620000,1.030000,2.610000,0.000000,0.000000,0.000000,4.48,90000.000
1322,3,32,10,02,04,5,3,35,9.000000,01,E,A,3,0.000,0,0.00,29.59,7.590000,0.520000,0.840000,0.000000,0.000000,0.000000,6.99,120000.000
1323,10,41,8,02,04,4,1,35,0.000000,01,E,A,4,0.000,0,0.00,28.50,8.620000,0.000000,0.000000,0.000000,0.000000,0.000000,9.30,620000.000
1324,3,12,15,02,04,4,1,10,0.000000,04,E,A,3,0.000,0,0.00,55.84,14.430000,2.470000,0.000000,0.000000,0.000000,0.000000,24.87,41000.000
1325,10,5,8,06,04,11,5,35,23.000000,01,E,A,3,2500000.000,1,8.26,29.96,5.940000,1.040000,2.080000,2.500000,0.000000,0.000000,6.32,630000.000
1326,4,35,30,02,04,7,4,35,10.000000,01,E,A,3,0.000,0,0.00,34.40,8.510000,0.910000,0.990000,0.000000,0.000000,0.000000,6.83,150000.000
1327,1,25,6,05,04,5,1,35,17.000000,04,E,A,4,0.000,0,0.00,38.12,9.540000,0.000000,1.990000,0.000000,0.000000,0.000000,12.94,110000.000
1328,9,22,10,02,04,10,6,35,22.000000,01,E,A,4,1400000.000,1,3.85,34.71,7.020000,1.160000,2.320000,1.160000,0.000000,0.000000,6.35,310000.000
1329,3,32,6,06,04,7,4,35,21.000000,01,E,A,3,0.000,0,0.00,35.08,7.310000,1.050000,2.250000,0.000000,0.000000,0.000000,6.85,160000.000
1330,10,34,30,01,04,7,5,35,14.000000,70,E,A,3,0.000,0,0.00,33.98,7.110000,1.680000,1.490000,0.000000,0.000000,0.000000,5.37,600000.000
1331,9,25,6,01,04,6,1,35,15.000000,01,E,A,3,0.000,0,0.00,18.19,3.720000,0.970000,0.810000,0.000000,0.000000,0.000000,2.90,430000.000
1332,3,29,12,02,04,7,6,35,21.000000,01,E,A,3,0.000,0,0.00,19.32,9.440000,0.920000,2.740000,0.000000,0.000000,0.000000,7.24,136000.000
1333,3,29,12,02,04,7,6,35,21.000000,01,E,A,3,0.000,0,0.00,19.32,9.440000,0.920000,2.740000,0.000000,0.000000,0.000000,7.24,136000.000
1334,1,15,10,02,04,13,5,10,32.000000,01,E,Z,4,1200000.000,1,6.43,51.53,9.500000,1.160000,4.930000,1.950000,0.000000,0.000000,8.79,160000.000
1335,9,24,6,01,04,12,6,35,8.000000,01,E,A,4,0.000,0,0.00,29.11,10.310000,1.150000,0.960000,0.000000,0.000000,0.000000,4.61,320000.000
1336,3,12,22,02,04,3,1,30,0.000000,01,E,D,3,0.000,0,0.00,60.06,16.470000,1.700000,0.000000,0.000000,0.000000,0.000000,35.70,39000.000
1337,9,23,15,02,04,9,3,33,12.000000,01,E,C,3,1200000.000,1,10.80,30.39,7.180000,0.870000,1.140000,3.270000,0.000000,0.000000,5.27,275000.000
1338,4,21,6,02,04,5,1,35,10.000000,01,E,A,4,600000.000,1,13.74,29.21,7.140000,0.820000,0.870000,4.160000,0.000000,0.000000,19.30,120000.000
1339,10,20,15,02,04,13,6,35,20.000000,01,E,A,3,2500000.000,1,13.24,32.75,13.500000,2.280000,4.040000,8.020000,0.000000,0.000000,15.88,630000.000
1340,10,20,15,02,04,13,6,35,20.000000,01,E,A,3,2500000.000,1,13.24,32.75,13.500000,2.280000,4.040000,8.020000,0.000000,0.000000,15.88,630000.000
1341,1,0,8,01,04,4,1,11,0.000000,01,E,Z,3,0.000,0,0.00,136.02,40.140000,1.010000,0.000000,0.000000,0.000000,0.000000,78.15,60000.000
1342,3,25,8,02,04,15,6,35,18.000000,01,E,A,3,1100000.000,1,5.99,39.01,8.890000,0.810000,2.100000,1.810000,0.000000,0.000000,3.76,190000.000
1343,10,24,10,02,04,7,3,35,16.000000,01,E,A,4,0.000,0,0.00,33.17,7.240000,1.180000,1.610000,0.000000,0.000000,0.000000,10.25,500000.000
1344,10,23,6,02,04,5,4,35,43.000000,01,E,A,4,0.000,0,0.00,27.49,3.820000,0.930000,3.560000,0.000000,0.000000,0.000000,6.96,380000.000
1345,9,5,8,02,04,14,10,10,29.000000,01,E,Z,4,3400000.000,2,16.32,40.79,7.470000,1.340000,3.530000,4.940000,0.000000,0.000000,7.46,370000.000
1346,9,22,9,04,04,14,14,35,8.000000,09,C,A,4,0.000,0,0.00,32.02,7.950000,1.010000,0.730000,0.000000,0.000000,0.000000,6.06,260000.000
1347,9,18,8,02,04,12,3,35,18.000000,05,E,A,4,1700000.000,1,16.04,27.15,5.410000,1.350000,1.450000,4.850000,0.000000,0.000000,6.06,325000.000
1348,9,29,12,01,04,5,1,30,9.000000,01,E,D,4,0.000,0,0.00,34.29,8.990000,0.470000,0.910000,0.000000,0.000000,0.000000,8.97,580000.000
1349,1,25,8,02,04,11,4,35,18.000000,01,E,A,3,0.000,0,0.00,33.85,7.480000,0.890000,1.860000,0.000000,0.000000,0.000000,5.62,102000.000
1350,10,52,14,05,08,4,3,35,0.000000,01,D,A,4,0.000,0,0.00,31.36,9.490000,0.000000,0.000000,0.000000,0.000000,0.000000,10.89,760000.000
1351,10,42,4,02,04,4,1,35,0.000000,01,E,A,4,0.000,0,0.00,27.25,8.240000,0.000000,0.000000,0.000000,0.000000,0.000000,10.22,520000.000
1352,3,12,25,02,04,15,11,35,26.000000,01,E,A,3,700000.000,0,0.00,27.53,5.410000,0.750000,2.170000,1.100000,0.000000,0.000000,2.86,210000.000
1353,9,35,8,02,04,7,4,35,9.000000,01,E,A,3,0.000,0,0.00,30.84,6.840000,1.630000,0.860000,0.000000,0.000000,0.000000,4.91,340000.000
1354,10,27,8,02,04,6,4,35,7.000000,01,E,A,4,0.000,0,0.00,47.13,15.200000,1.580000,1.190000,0.000000,0.000000,0.000000,18.66,460000.000
1355,1,22,8,02,04,16,10,10,24.000000,01,E,Z,3,0.000,0,0.00,40.92,8.460000,0.940000,2.980000,0.000000,0.000000,0.000000,7.71,150000.000
1356,1,18,8,02,04,28,10,35,26.000000,01,E,A,3,600000.000,1,3.52,34.76,6.910000,0.860000,2.740000,1.060000,0.000000,0.000000,2.46,130000.000
1357,9,19,6,02,04,6,5,35,24.000000,01,E,A,3,1200000.000,1,13.57,36.78,7.730000,0.680000,2.710000,4.100000,0.000000,0.000000,9.34,220000.000
1358,10,52,30,02,04,5,2,10,0.000000,01,E,Z,4,0.000,0,0.00,32.10,9.710000,0.000000,0.000000,0.000000,0.000000,0.000000,12.93,750000.000
1359,3,5,10,01,04,4,1,35,0.000000,01,E,A,3,0.000,0,0.00,133.81,36.480000,3.990000,0.000000,0.000000,0.000000,0.000000,90.00,48000.000
1360,10,35,15,02,04,7,3,35,12.000000,01,E,A,3,0.000,0,0.00,48.45,10.840000,2.050000,1.770000,0.000000,0.000000,0.000000,10.17,510000.000
1361,9,18,12,02,04,9,8,35,24.000000,01,E,A,3,1500000.000,1,8.53,37.00,7.730000,0.830000,2.630000,2.580000,0.000000,0.000000,7.47,320000.000
1362,10,33,8,04,04,19,6,35,21.000000,01,E,A,4,0.000,0,0.00,29.09,6.750000,0.570000,1.940000,0.000000,0.000000,0.000000,5.86,650000.000
1363,10,27,12,02,04,5,1,35,9.000000,01,E,A,4,0.000,0,0.00,45.02,11.480000,0.880000,1.260000,0.000000,0.000000,0.000000,11.99,419400.000
1364,4,21,8,02,04,15,10,35,9.000000,01,E,A,3,0.000,0,0.00,42.67,11.010000,1.180000,1.170000,0.000000,0.000000,0.000000,13.07,80000.000
1365,3,26,20,02,04,22,11,35,16.000000,01,E,A,3,0.000,0,0.00,48.38,12.150000,1.440000,2.550000,0.000000,0.000000,0.000000,5.24,185000.000
1366,10,43,6,02,04,4,4,35,0.000000,01,E,A,3,0.000,0,0.00,28.41,8.600000,0.000000,0.000000,0.000000,0.000000,0.000000,9.69,280000.000
1367,10,35,7,02,04,7,4,35,13.000000,01,E,A,3,0.000,0,0.00,36.07,7.850000,1.620000,1.440000,0.000000,0.000000,0.000000,7.45,800000.000
1368,1,3,8,02,04,4,1,10,0.000000,01,E,Z,3,0.000,0,0.00,73.88,20.850000,1.500000,0.000000,0.000000,0.000000,0.000000,28.97,60000.000
1369,9,30,6,02,04,5,2,35,0.000000,01,E,A,3,0.000,0,0.00,28.36,7.700000,0.880000,0.000000,0.000000,0.000000,0.000000,9.26,330000.000
1370,9,37,9,02,04,4,1,35,0.000000,09,C,A,4,0.000,0,0.00,23.61,7.140000,0.000000,0.000000,0.000000,0.000000,0.000000,11.12,170000.000
1371,4,15,8,02,04,14,10,35,36.000000,01,E,A,3,0.000,0,0.00,50.37,8.490000,1.230000,5.530000,0.000000,0.000000,0.000000,6.75,130000.000
1372,3,24,12,02,04,8,8,35,16.000000,01,E,A,3,700000.000,1,5.04,40.19,8.760000,1.460000,1.940000,1.520000,0.000000,0.000000,7.17,142000.000
1373,9,36,5,02,04,5,3,35,0.000000,01,E,A,3,0.000,0,0.00,35.67,9.140000,1.650000,0.000000,0.000000,0.000000,0.000000,10.42,200000.000
1374,3,11,10,02,04,5,1,35,1.000000,01,E,A,3,0.000,0,0.00,80.32,19.870000,4.230000,0.190000,0.000000,0.000000,0.000000,27.36,42000.000
1375,9,36,4,02,04,5,5,35,0.000000,01,E,A,3,0.000,0,0.00,31.98,7.550000,2.120000,0.000000,0.000000,0.000000,0.000000,8.89,335000.000
1376,1,14,4,01,04,3,1,35,0.000000,01,E,A,3,0.000,0,0.00,60.21,17.680000,0.530000,0.000000,0.000000,0.000000,0.000000,42.31,37000.000
1377,10,11,6,02,04,7,7,35,39.000000,01,E,A,4,1400000.000,1,4.49,14.70,2.430000,0.290000,1.720000,1.360000,0.000000,0.000000,3.92,630000.000
1378,9,38,12,02,04,5,2,35,0.000000,70,E,A,4,0.000,0,0.00,24.17,7.310000,0.000000,0.000000,0.000000,0.000000,0.000000,5.62,320000.000
1379,4,13,16,02,04,9,4,35,26.000000,01,E,A,3,1200000.000,1,11.87,34.18,6.870000,0.830000,2.640000,3.590000,0.000000,0.000000,9.11,180000.000
1380,10,36,6.5,04,04,4,1,10,0.000000,01,E,Z,4,0.000,0,0.00,21.24,5.720000,0.700000,0.000000,0.000000,0.000000,0.000000,9.43,600000.000
1381,1,22,8,02,04,11,10,35,19.000000,01,E,A,4,1200000.000,1,9.07,35.70,7.550000,1.210000,2.040000,2.740000,0.000000,0.000000,5.78,140000.000
1382,10,39,40,02,04,5,1,10,0.000000,04,E,Z,4,0.000,0,0.00,30.73,19.740000,0.290000,0.000000,0.000000,0.000000,0.000000,14.52,800000.000
1383,3,25,30,02,04,13,9,35,21.000000,01,E,A,3,400000.000,1,3.73,38.34,7.720000,1.480000,2.400000,1.130000,0.000000,0.000000,4.46,115000.000
1384,1,27,10,02,04,7,2,34,19.000000,01,E,B,3,0.000,0,0.00,28.44,7.330000,0.240000,1.830000,0.000000,0.000000,0.000000,5.67,120000.000
1385,9,41,6,02,04,4,1,35,0.000000,01,E,A,4,0.000,0,0.00,19.70,5.960000,0.000000,0.000000,0.000000,0.000000,0.000000,7.38,440000.000
1386,1,29,8,02,04,4,1,30,0.000000,01,E,D,4,0.000,0,0.00,124.92,33.840000,3.940000,0.000000,0.000000,0.000000,0.000000,37.21,28000.000
1387,10,36,8,02,04,5,5,35,7.000000,01,E,A,3,0.000,0,0.00,37.60,9.320000,1.300000,0.760000,0.000000,0.000000,0.000000,9.56,490000.000
1388,10,37,6,02,04,5,3,35,6.000000,01,E,A,3,0.000,0,0.00,29.54,7.230000,1.200000,0.510000,0.000000,0.000000,0.000000,9.80,320000.000
1389,1,27,8,04,04,5,3,35,6.000000,01,E,A,3,0.000,0,0.00,42.05,13.190000,1.240000,0.960000,0.000000,0.000000,0.000000,16.70,95000.000
1390,10,49,8,06,08,3,2,35,0.000000,01,D,A,4,0.000,0,0.00,23.10,6.990000,0.000000,0.000000,0.000000,0.000000,0.000000,13.51,440000.000
1391,9,27,6,02,04,6,6,35,5.000000,04,E,A,3,0.000,0,0.00,45.32,11.860000,1.120000,0.730000,0.000000,0.000000,0.000000,8.90,270000.000
1392,4,18,10,02,04,9,1,35,35.000000,01,E,A,3,0.000,0,0.00,41.41,8.100000,1.550000,5.140000,0.000000,0.000000,0.000000,7.75,170000.000
1393,1,24,10,02,04,16,10,35,24.000000,01,E,A,3,0.000,0,0.00,48.79,10.190000,1.010000,3.550000,0.000000,0.000000,0.000000,8.10,110000.000
1394,9,33,4,02,04,5,4,35,0.000000,01,E,A,3,0.000,0,0.00,32.19,8.620000,1.110000,0.000000,0.000000,0.000000,0.000000,9.49,215000.000
1395,9,30,7,02,04,5,4,35,0.000000,01,E,A,3,0.000,0,0.00,37.60,10.340000,1.030000,0.000000,0.000000,0.000000,0.000000,10.70,270000.000
1396,9,45,10,02,08,4,2,35,0.000000,01,D,A,4,0.000,0,0.00,20.95,6.340000,0.000000,0.000000,0.000000,0.000000,0.000000,9.44,335000.000
1397,10,34,8,02,04,5,2,35,0.000000,01,E,A,3,0.000,0,0.00,32.33,8.700000,1.080000,0.000000,0.000000,0.000000,0.000000,9.32,350000.000
1398,10,40,6,02,04,5,2,35,0.000000,70,E,A,3,0.000,0,0.00,10.61,5.460000,0.960000,0.000000,0.000000,0.000000,0.000000,5.80,540000.000
1399,10,40,6,04,04,5,2,35,0.000000,01,E,A,3,0.000,0,0.00,10.61,5.460000,0.960000,0.000000,0.000000,0.000000,0.000000,5.80,540000.000
1400,4,24,12,02,04,9,5,35,13.000000,04,E,A,3,0.000,0,0.00,31.06,7.010000,1.140000,1.240000,0.000000,0.000000,0.000000,3.67,110000.000
1401,4,6,12,06,04,4,1,35,0.000000,01,E,A,3,0.000,0,0.00,79.05,23.010000,0.910000,0.000000,0.000000,0.000000,0.000000,32.91,200000.000
1402,1,38,10,02,04,5,1,11,0.000000,01,E,Z,4,0.000,0,0.00,47.16,14.270000,0.000000,0.000000,0.000000,0.000000,0.000000,12.43,134000.000
1403,9,48,8,02,08,4,4,35,0.000000,01,D,A,4,0.000,0,0.00,23.84,7.210000,0.000000,0.000000,0.000000,0.000000,0.000000,7.35,360000.000
1404,4,23,10,02,04,8,6,35,13.000000,01,E,A,3,800000.000,2,6.59,34.22,7.860000,1.090000,1.390000,1.990000,0.000000,0.000000,7.39,90000.000
1405,3,12,30,01,04,3,1,30,0.000000,01,E,D,3,0.000,0,0.00,220.86,59.610000,7.200000,0.000000,0.000000,0.000000,0.000000,145.14,39000.000
1406,9,23,6,04,04,16,3,35,29.000000,01,E,A,4,0.000,0,0.00,30.21,5.750000,0.750000,2.630000,0.000000,0.000000,0.000000,4.19,250000.000
1407,9,22,8,02,04,18,7,35,6.000000,01,E,A,3,0.000,0,0.00,35.77,9.110000,1.090000,0.620000,0.000000,0.000000,0.000000,16.72,140000.000
1408,1,24,6,02,04,12,11,35,23.000000,04,E,A,3,0.000,0,0.00,33.57,6.960000,0.870000,2.320000,0.000000,0.000000,0.000000,4.15,80000.000
1409,9,47,20,02,12,4,1,34,0.000000,01,Z,B,4,0.000,0,0.00,19.06,5.760000,0.000000,0.000000,0.000000,0.000000,0.000000,4.97,680000.000
1410,4,19,25,02,04,5,1,10,0.000000,01,E,Z,4,0.000,0,0.00,89.37,25.540000,1.490000,0.000000,0.000000,0.000000,0.000000,30.97,160000.000
1411,10,41,8,02,04,4,2,11,0.000000,01,E,Z,3,0.000,0,0.00,29.04,7.410000,1.380000,0.000000,0.000000,0.000000,0.000000,10.36,300000.000
1412,9,24,7,02,04,7,1,35,17.000000,01,E,A,4,0.000,0,0.00,36.24,8.140000,0.980000,1.850000,0.000000,0.000000,0.000000,16.19,195000.000
1413,4,23,6,02,04,5,1,10,0.000000,01,E,Z,3,0.000,0,0.00,63.40,17.220000,1.960000,0.000000,0.000000,0.000000,0.000000,22.60,130000.000
1414,9,38,6,02,04,4,4,35,0.000000,01,E,A,4,0.000,0,0.00,27.24,8.240000,0.000000,0.000000,0.000000,0.000000,0.000000,9.69,280000.000
1415,3,27,22,02,04,12,5,35,14.000000,01,E,A,3,0.000,0,0.00,43.70,9.670000,1.700000,1.850000,0.000000,0.000000,0.000000,3.98,152000.000
1416,4,23,16,04,04,14,13,35,21.000000,01,E,A,3,0.000,0,0.00,35.71,7.030000,1.500000,2.270000,0.000000,0.000000,0.000000,2.92,150000.000
1417,9,36,6,01,04,5,5,35,0.000000,01,E,A,3,0.000,0,0.00,27.78,7.900000,0.510000,0.000000,0.000000,0.000000,0.000000,9.07,300000.000
1418,10,46,4,02,04,4,2,35,0.000000,01,E,A,4,0.000,0,0.00,39.22,11.860000,0.000000,0.000000,0.000000,0.000000,0.000000,15.28,670000.000
1419,3,27,4,02,04,5,2,35,9.000000,01,E,A,4,0.000,0,0.00,16.58,7.800000,2.220000,0.980000,0.000000,0.000000,0.000000,10.42,135000.000
1420,3,27,4,02,04,5,2,35,9.000000,01,E,A,4,0.000,0,0.00,16.58,7.800000,2.220000,0.980000,0.000000,0.000000,0.000000,10.42,135000.000
1421,3,1,14,05,04,4,1,35,0.000000,01,E,A,3,0.000,0,0.00,58.71,16.290000,1.470000,0.000000,0.000000,0.000000,0.000000,25.93,53000.000
1422,9,32,9,02,04,5,5,35,0.000000,01,E,A,3,0.000,0,0.00,29.46,8.510000,0.400000,0.000000,0.000000,0.000000,0.000000,6.53,200000.000
1423,10,29,60,01,04,22,7,35,12.000000,04,E,A,3,0.000,0,0.00,61.62,13.970000,2.370000,2.310000,0.000000,0.000000,0.000000,6.72,950000.000
1424,9,21,80,02,04,24,18,35,22.000000,01,E,A,3,1300000.000,1,6.52,36.20,7.420000,1.130000,2.390000,1.970000,0.000000,0.000000,3.00,500000.000
1425,4,23,8,02,04,4,1,10,8.000000,01,E,Z,3,0.000,0,0.00,76.27,19.530000,1.770000,1.770000,0.000000,0.000000,0.000000,23.38,150000.000
1426,3,28,8,01,04,13,8,35,20.000000,01,E,A,3,1000000.000,1,8.00,50.06,10.470000,1.580000,3.090000,2.420000,0.000000,0.000000,7.71,140000.000
1427,4,24,6,02,04,5,2,35,10.000000,01,E,A,3,0.000,0,0.00,31.34,7.540000,1.010000,0.930000,0.000000,0.000000,0.000000,8.79,170000.000
1428,1,23,12,02,04,8,6,24,23.000000,01,E,Z,4,1200000.000,2,8.36,37.05,7.650000,1.000000,2.550000,2.520000,0.000000,0.000000,5.90,120000.000
1429,9,38,7,06,04,5,3,35,0.000000,01,E,A,4,0.000,0,0.00,28.89,8.740000,0.000000,0.000000,0.000000,0.000000,0.000000,7.62,200000.000
1430,9,40,18,02,04,4,1,34,0.000000,70,E,B,4,0.000,0,0.00,26.26,7.940000,0.000000,0.000000,0.000000,0.000000,0.000000,8.54,610000.000
1431,3,27,8,02,04,14,9,35,9.000000,01,E,A,3,0.000,0,0.00,40.53,9.640000,1.540000,1.070000,0.000000,0.000000,0.000000,4.36,138000.000
1432,9,10,11,02,04,7,3,35,27.000000,01,E,A,4,0.000,0,0.00,33.60,6.220000,1.210000,2.740000,0.000000,0.000000,0.000000,5.76,360000.000
