Id,City,UseYear,RoadWide,RegisterReason,BuildTotalLevel,BuildLevel,PurposeCode,buildRate,UsedState,StallPrice,StallNum,StallAreaSize,TotalAreaSize,RegisterPurpose1,RegisterPurpose2,RegisterPurpose3,landSize,IdenPrice
665,1,24,6,02,5,1,35,0.000000,01,0.000,0,0.00,57.62,16.340000,1.090000,0.000000,21.48,9608000.00
666,9,24,8,02,12,4,35,11.000000,04,0.000,0,0.00,31.24,7.730000,0.720000,1.000000,5.18,6248000.00
667,1,13,8,05,4,1,30,0.000000,01,0.000,0,0.00,23.45,12.080000,2.100000,0.000000,23.00,9423600.00
668,1,13,8,05,4,1,30,0.000000,01,0.000,0,0.00,23.45,12.080000,2.100000,0.000000,23.00,9423600.00
669,1,32,10,02,2,1,30,0.000000,01,0.000,0,0.00,34.67,10.490000,0.000000,0.000000,28.42,4277150.00
670,1,25,8,02,3,1,35,0.000000,01,0.000,0,0.00,60.62,18.340000,0.000000,0.000000,32.67,6476620.00
671,1,12,6,02,4,1,10,0.000000,01,0.000,0,0.00,59.50,15.830000,2.170000,0.000000,26.24,7933200.00
672,1,11,8,01,3,1,35,0.000000,01,0.000,0,0.00,67.24,18.190000,2.150000,0.000000,37.60,6934000.00
673,9,22,12,02,7,3,35,28.000000,01,0.000,0,0.00,39.40,7.640000,0.950000,3.330000,6.05,11032000.00
674,4,21,10,05,9,2,35,14.000000,01,800000.000,1,10.53,29.81,6.600000,1.170000,1.240000,5.44,5271500.00
675,1,21,30,02,26,5,35,26.000000,01,0.000,0,0.00,36.03,7.090000,0.940000,2.870000,2.80,6485400.00
676,9,25,7,02,4,1,35,30.000000,01,0.000,1,0.00,68.85,24.000000,5.200000,12.460000,71.39,24786000.00
677,9,25,7,02,4,1,35,30.000000,01,0.000,1,0.00,68.85,24.000000,5.200000,12.460000,71.39,24786000.00
678,1,27,7,01,7,6,35,26.000000,01,600000.000,1,6.05,31.62,6.630000,0.470000,2.470000,7.38,4552500.00
679,1,24,10,02,12,6,35,23.000000,01,0.000,0,0.00,24.12,4.980000,0.640000,1.670000,3.34,3015000.00
680,4,26,12,01,3,1,10,0.000000,01,0.000,0,0.00,70.56,19.220000,2.120000,0.000000,36.87,14283900.00
681,1,28,12,06,3,1,30,0.000000,01,0.000,0,0.00,58.97,16.190000,1.650000,0.000000,26.92,3094580.00
682,1,24,7,02,9,2,35,12.000000,01,800000.000,1,9.79,26.38,6.980000,0.080000,0.920000,4.85,3833700.00
683,9,29,7,06,5,5,35,0.000000,01,0.000,0,0.00,20.16,5.450000,0.650000,0.000000,5.80,3225600.00
684,1,44,6,02,1,1,11,0.000000,01,0.000,0,0.00,16.13,4.880000,0.000000,0.000000,46.89,5868750.00
685,1,32,10,02,2,1,35,0.000000,01,0.000,0,0.00,16.81,10.180000,0.000000,0.000000,25.76,5002260.00
686,1,32,10,02,2,1,35,0.000000,01,0.000,0,0.00,16.81,10.180000,0.000000,0.000000,25.76,5002260.00
687,3,26,5,03,4,1,35,0.000000,01,0.000,0,0.00,59.97,16.970000,1.170000,0.000000,24.48,5903190.00
688,10,29,7,02,6,1,34,11.000000,04,0.000,0,0.00,22.13,4.690000,1.240000,0.760000,4.22,35408000.00
689,9,24,8,02,10,1,33,14.000000,04,0.000,0,0.00,38.85,9.440000,0.710000,1.600000,5.13,10878000.00
690,4,12,14,02,5,3,10,8.000000,01,1000000.000,1,11.37,37.82,8.990000,1.550000,0.900000,12.89,6673000.00
691,10,51,3,02,4,1,35,0.000000,01,0.000,0,0.00,24.71,7.480000,0.000000,0.000000,10.36,11860800.00
692,3,24,6,02,4,1,30,0.000000,01,0.000,0,0.00,46.49,13.000000,1.060000,0.000000,35.67,6877060.00
693,10,40,15,02,6,3,35,11.000000,01,0.000,0,0.00,46.84,10.950000,1.630000,1.590000,11.31,27167200.00
694,10,47,30,03,12,7,35,0.000000,01,0.000,0,0.00,48.08,14.540000,0.000000,0.000000,4.08,28848000.00
695,3,24,12,06,14,1,10,26.000000,01,0.000,0,0.00,0.13,9.740000,1.230000,3.800000,7.30,6834800.00
696,3,24,12,02,14,13,24,26.000000,01,0.000,0,0.00,48.69,9.740000,1.230000,3.800000,7.30,6834800.00
697,3,33,6,02,2,1,35,0.000000,01,0.000,0,0.00,44.01,11.070000,2.250000,0.000000,26.62,13127540.00
698,1,11,8,02,11,11,10,30.000000,04,0.000,0,0.00,31.86,5.520000,1.280000,2.860000,6.38,6690600.00
699,1,8,15,02,3,1,35,0.000000,01,0.000,0,0.00,49.54,13.980000,1.010000,0.000000,30.26,8828920.00
700,3,24,25,05,16,2,10,32.000000,01,0.000,0,0.00,51.06,9.550000,0.980000,4.920000,6.65,6944160.00
701,1,24,10,02,4,1,35,0.000000,01,0.000,0,0.00,63.98,18.970000,0.380000,0.000000,36.61,7661440.00
702,9,24,8,02,16,10,35,6.000000,01,0.000,0,0.00,34.81,11.990000,1.180000,0.850000,5.90,6569600.00
703,9,24,8,02,16,1,10,6.000000,01,1000000.000,1,11.53,11.53,11.990000,1.180000,0.850000,5.90,6569600.00
704,3,20,20,02,14,1,34,18.000000,04,1200000.000,1,7.78,36.37,8.530000,0.510000,1.970000,3.90,13929500.00
705,1,25,7,02,6,5,35,26.000000,01,0.000,0,0.00,29.42,5.870000,0.700000,2.330000,6.57,3030260.00
706,10,41,8,02,5,5,35,0.000000,01,0.000,0,0.00,25.57,6.870000,0.870000,0.000000,4.97,12273600.00
707,10,32,12,02,5,2,35,10.000000,01,0.000,0,0.00,32.19,7.760000,1.040000,0.930000,11.02,13841700.00
708,1,33,7,06,2,1,35,0.000000,01,0.000,0,0.00,41.96,11.700000,0.990000,0.000000,26.32,10817920.00
709,9,19,10,02,31,19,35,21.000000,01,650000.000,1,5.55,32.69,6.810000,1.010000,2.080000,2.25,6534200.00
710,4,24,16,02,13,9,35,19.000000,01,0.000,0,0.00,37.42,8.420000,0.710000,2.190000,4.16,5987200.00
711,1,26,8,02,3,1,35,0.000000,04,0.000,0,0.00,66.74,19.030000,1.160000,0.000000,33.25,10081710.00
712,4,9,12,02,14,12,35,32.000000,01,0.000,0,0.00,44.04,7.640000,1.400000,4.290000,8.04,8051200.00
713,4,9,12,02,14,1,10,32.000000,09,1000000.000,1,9.27,0.03,7.640000,1.400000,4.290000,8.04,8051200.00
714,9,40,8,02,5,2,35,0.000000,70,0.000,0,0.00,29.80,9.010000,0.000000,0.000000,8.67,8344000.00
715,1,22,40,02,24,7,35,25.000000,01,600000.000,1,4.01,42.02,8.620000,0.980000,3.120000,3.48,6062600.00
716,4,41,8,06,2,1,30,0.000000,01,0.000,0,0.00,37.52,11.350000,0.000000,0.000000,27.73,9803400.00
717,10,38,6,02,5,3,35,6.000000,01,0.000,0,0.00,29.54,7.230000,1.200000,0.510000,9.80,9452800.00
718,4,26,12,02,7,2,35,19.000000,01,0.000,0,0.00,38.44,8.200000,1.200000,2.230000,6.85,5381600.00
719,1,25,12,02,12,6,35,18.000000,01,400000.000,1,2.69,45.12,9.880000,1.320000,2.440000,7.41,5588800.00
720,9,30,6,01,5,5,35,0.000000,01,0.000,0,0.00,24.28,6.760000,0.580000,0.000000,7.61,6919800.00
721,9,24,15,02,9,3,33,12.000000,01,1300000.000,1,10.80,30.39,7.180000,0.870000,1.140000,5.27,10113100.00
722,3,29,6,02,4,1,10,0.000000,01,0.000,0,0.00,47.51,13.150000,1.220000,0.000000,31.12,3800800.00
723,3,24,8,02,14,14,35,20.000000,01,700000.000,1,6.02,41.50,8.940000,1.070000,2.530000,4.14,6012000.00
724,1,28,8,01,4,1,30,0.000000,01,0.000,0,0.00,57.09,14.940000,2.330000,0.000000,18.15,5534430.00
725,9,31,5,02,5,3,35,0.000000,01,0.000,0,0.00,43.29,11.560000,1.530000,0.000000,12.38,10822500.00
726,9,2,36,02,24,11,10,35.000000,04,2000000.000,1,7.57,42.11,6.830000,1.500000,4.410000,3.78,20107300.00
727,9,23,8,02,12,7,35,25.000000,01,0.000,0,0.00,17.85,3.720000,0.330000,1.340000,2.96,5712000.00
728,10,39,7,01,3,1,35,0.000000,01,0.000,0,0.00,26.30,7.960000,0.000000,0.000000,9.98,20301900.00
729,1,24,6,02,4,1,10,0.000000,01,0.000,0,0.00,37.59,10.250000,1.120000,0.000000,24.61,3495870.00
730,4,18,12,02,4,1,10,6.000000,01,1100000.000,1,11.47,87.02,21.910000,2.800000,1.620000,50.11,23725200.00
731,9,34,7,01,5,2,35,0.000000,01,0.000,0,0.00,29.95,8.160000,0.900000,0.000000,8.47,8386000.00
732,4,22,8,02,1,1,10,0.000000,01,0.000,0,0.00,0.04,13.260000,1.300000,0.010000,16.86,4336200.00
733,4,22,6,02,4,1,10,0.000000,01,0.000,0,0.00,48.14,13.260000,1.300000,0.010000,16.86,4336200.00
734,1,37,4,06,2,1,30,0.000000,01,0.000,0,0.00,23.17,7.010000,0.000000,0.000000,25.72,4089700.00
735,1,23,10,05,19,16,35,26.000000,01,1400000.000,1,6.99,61.06,12.480000,1.240000,4.760000,5.10,10559000.00
736,9,28,6,02,5,2,35,0.000000,09,0.000,0,0.00,34.18,9.450000,0.890000,0.000000,9.98,8886800.00
737,9,31,6,02,5,2,35,10.000000,01,0.000,0,0.00,33.56,8.210000,0.970000,0.980000,8.84,4362800.00
738,1,44,40,02,3,1,30,0.000000,01,0.000,0,0.00,61.30,18.540000,0.000000,0.000000,36.30,14949100.00
739,1,6,8,02,17,15,10,33.000000,02,1200000.000,1,8.40,40.10,6.770000,1.360000,4.010000,5.73,6814000.00
740,1,20,8,02,14,6,34,30.000000,01,0.000,0,0.00,33.90,5.600000,1.590000,3.090000,3.74,4196800.00
741,1,20,8,02,14,1,10,30.000000,01,400000.000,1,3.08,0.05,5.600000,1.590000,3.090000,3.74,4196800.00
742,3,24,10,02,20,1,10,28.000000,01,800000.000,1,6.64,6.64,11.060000,1.240000,4.760000,7.62,7264900.00
743,3,24,10,02,20,13,35,28.000000,01,0.000,0,0.00,49.73,11.060000,1.240000,4.760000,7.62,7264900.00
744,3,43,10,06,3,1,30,0.000000,01,0.000,0,0.00,46.46,14.050000,0.000000,0.000000,23.29,9687680.00
745,9,20,30,06,19,16,34,28.000000,09,2200000.000,2,14.66,53.41,11.070000,0.580000,4.510000,3.56,20626450.00
746,10,41,5,06,4,1,35,0.000000,01,0.000,0,0.00,27.63,7.420000,0.940000,0.000000,11.48,15472800.00
747,1,26,8,02,3,1,35,0.000000,01,0.000,0,0.00,38.68,11.000000,0.700000,0.000000,27.53,2101650.00
748,1,1,4,01,3,1,10,0.000000,02,0.000,0,0.00,40.08,10.690000,1.440000,0.000000,22.08,3239520.00
749,1,60,10,06,4,1,34,0.000000,04,0.000,0,0.00,20.09,30.390000,0.000000,0.000000,26.34,38293440.00
750,1,60,10,06,4,1,34,0.000000,04,0.000,0,0.00,20.09,30.390000,0.000000,0.000000,26.34,38293440.00
751,1,60,10,06,4,1,34,0.000000,04,0.000,0,0.00,20.09,30.390000,0.000000,0.000000,26.34,38293440.00
752,1,60,10,06,4,1,34,0.000000,04,0.000,0,0.00,40.17,30.390000,0.000000,0.000000,26.34,38293440.00
753,1,23,10,02,14,1,30,30.000000,01,0.000,0,0.00,42.59,8.580000,0.410000,3.900000,3.35,6814400.00
754,4,18,8,02,10,7,35,29.000000,01,1000000.000,1,7.51,37.13,7.220000,0.710000,3.300000,10.24,5455600.00
755,1,50,10,06,1,1,35,0.000000,01,0.000,0,0.00,21.60,6.530000,0.000000,0.000000,25.70,2058200.00
756,1,27,8,02,4,1,35,0.000000,01,0.000,0,0.00,46.69,12.290000,1.830000,0.000000,22.13,5401370.00
757,4,13,12,06,12,12,35,27.000000,01,1000000.000,1,10.72,34.27,7.090000,0.520000,2.750000,8.10,9910200.00
758,3,19,6,02,4,1,35,0.000000,01,0.000,0,0.00,55.47,15.800000,0.980000,0.000000,30.78,13582380.00
759,3,40,8,01,2,1,30,0.000000,01,0.000,0,0.00,51.14,15.470000,0.000000,0.000000,41.39,18983480.00
760,1,17,6,02,4,1,35,0.000000,01,0.000,0,0.00,50.05,13.370000,1.770000,0.000000,25.92,4860360.00
761,9,37,8,05,5,4,35,0.000000,01,0.000,0,0.00,30.49,7.750000,1.480000,0.000000,7.99,8842100.00
762,1,35,20,06,12,1,35,9.000000,04,0.000,0,0.00,0.03,7.090000,0.880000,0.800000,10.44,2175000.00
763,1,35,6,02,5,5,35,9.000000,04,0.000,0,0.00,28.97,7.090000,0.880000,0.800000,10.44,2175000.00
764,9,21,10,02,7,5,35,20.000000,01,700000.000,1,3.80,28.63,6.230000,0.660000,1.770000,5.80,6426000.00
765,1,46,10,02,2,1,35,0.000000,01,0.000,0,0.00,30.26,9.150000,0.000000,0.000000,29.95,3603300.00
766,1,24,40,02,16,16,35,24.000000,01,0.000,0,0.00,28.14,5.500000,0.940000,2.070000,2.32,2476320.00
767,3,25,15,02,8,8,35,25.000000,01,0.000,0,0.00,39.72,8.040000,0.920000,3.060000,6.98,5163600.00
768,9,24,8,02,16,2,35,11.000000,04,700000.000,1,2.32,32.75,7.770000,1.040000,1.100000,5.53,6922500.00
769,9,42,10,02,4,2,35,0.000000,01,0.000,0,0.00,29.34,8.880000,0.000000,0.000000,8.24,9682200.00
770,3,1,8,01,5,1,30,0.000000,02,0.000,0,0.00,106.87,30.000000,2.330000,0.000000,34.91,18823040.00
771,9,25,14,02,12,10,35,6.000000,01,0.000,0,0.00,15.47,4.280000,0.120000,0.280000,1.99,5723900.00
772,3,36,8,02,5,2,35,10.000000,04,0.000,0,0.00,25.35,6.180000,0.730000,0.760000,7.38,2788500.00
773,3,13,6,06,4,1,35,0.000000,01,0.000,0,0.00,45.95,13.300000,0.600000,0.000000,22.69,7964300.00
774,3,24,8,02,3,1,30,0.000000,01,0.000,0,0.00,60.13,17.630000,0.560000,0.000000,29.33,11302410.00
775,10,37,15,02,5,1,11,0.000000,04,0.000,0,0.00,30.86,8.870000,0.460000,0.000000,8.32,16355800.00
776,9,20,17,02,11,8,10,20.000000,01,1300000.000,1,7.49,26.43,6.010000,0.400000,1.590000,2.88,11872000.00
777,1,29,18,02,3,1,35,0.000000,04,0.000,0,0.00,38.13,9.590000,1.950000,0.000000,26.11,5147010.00
778,1,3,8,01,3,1,35,0.000000,01,0.000,0,0.00,68.83,17.910000,2.910000,0.000000,56.29,10540450.00
779,10,45,6,02,4,2,35,0.000000,01,0.000,0,0.00,47.37,14.330000,0.000000,0.000000,17.02,38843400.00
780,9,42,12,06,4,1,35,0.000000,04,0.000,0,0.00,20.92,6.330000,0.000000,0.000000,6.91,16736000.00
781,1,16,4,02,3,1,35,0.000000,01,0.000,0,0.00,37.76,11.420000,0.000000,0.000000,25.11,3832600.00
782,10,41,40,02,13,11,35,8.000000,01,0.000,0,0.00,65.14,19.690000,2.500000,1.920000,8.37,57214800.00
783,10,41,40,02,13,1,11,8.000000,01,3800000.000,1,14.55,14.55,19.690000,2.500000,1.920000,8.37,57214800.00
784,10,37,6,01,5,2,35,0.000000,01,0.000,0,0.00,39.42,10.340000,1.590000,0.000000,11.41,20498400.00
785,10,39,20,02,7,4,34,17.000000,04,0.000,0,0.00,24.45,6.100000,0.000000,1.290000,4.93,12469500.00
786,1,36,8,02,2,1,30,0.000000,01,0.000,0,0.00,28.62,8.160000,0.500000,0.000000,24.22,3727620.00
787,1,24,10,02,8,1,35,13.000000,01,1200000.000,2,8.15,29.70,6.950000,0.820000,1.210000,7.82,6694500.00
788,4,37,16,02,5,2,35,0.000000,04,0.000,0,0.00,18.26,56.960000,0.000000,0.000000,45.98,58943600.00
789,4,37,16,02,5,2,35,0.000000,04,0.000,0,0.00,18.26,56.960000,0.000000,0.000000,45.98,58943600.00
790,4,37,16,02,5,5,35,0.000000,04,0.000,0,0.00,14.59,56.960000,0.000000,0.000000,45.98,58943600.00
791,4,37,16,02,5,4,35,0.000000,04,0.000,0,0.00,18.26,56.960000,0.000000,0.000000,45.98,58943600.00
792,4,37,16,02,5,1,10,0.000000,04,0.000,0,0.00,24.82,56.960000,0.000000,0.000000,45.98,58943600.00
793,4,37,16,02,5,5,35,0.000000,04,0.000,0,0.00,14.59,56.960000,0.000000,0.000000,45.98,58943600.00
794,4,37,16,02,5,3,35,0.000000,04,0.000,0,0.00,18.26,56.960000,0.000000,0.000000,45.98,58943600.00
795,4,37,16,02,5,3,35,0.000000,04,0.000,0,0.00,18.26,56.960000,0.000000,0.000000,45.98,58943600.00
796,4,37,16,02,5,4,35,0.000000,04,0.000,0,0.00,18.26,56.960000,0.000000,0.000000,45.98,58943600.00
797,4,37,16,02,5,1,10,0.000000,04,0.000,0,0.00,24.82,56.960000,0.000000,0.000000,45.98,58943600.00
798,10,39,15,02,7,2,35,12.000000,01,0.000,0,0.00,39.52,9.170000,1.370000,1.420000,8.72,18574400.00
799,10,37,40,02,12,11,35,18.000000,04,0.000,0,0.00,12.69,2.850000,0.290000,0.690000,1.19,11547900.00
800,10,34,8,02,7,7,35,6.000000,01,0.000,0,0.00,21.21,4.950000,1.100000,0.360000,4.48,6865677.00
801,9,6,10,02,21,14,35,33.000000,01,2000000.000,1,12.04,42.36,7.400000,1.240000,4.170000,4.23,21062000.00
802,1,24,8,02,16,8,35,26.000000,01,0.000,0,0.00,47.22,9.470000,1.070000,3.750000,7.67,5666400.00
803,1,29,5,01,4,1,35,0.000000,01,0.000,0,0.00,67.61,18.270000,2.180000,0.000000,24.81,7644650.00
804,3,19,8,02,4,1,30,0.000000,01,0.000,0,0.00,51.85,14.020000,1.670000,0.000000,24.37,9512560.00
805,1,31,5,02,2,1,35,0.000000,01,0.000,0,0.00,37.73,11.410000,0.000000,0.000000,37.36,3554750.00
806,3,25,10,02,4,1,35,0.000000,01,0.000,0,0.00,59.02,15.440000,2.410000,0.000000,23.19,7218160.00
807,3,36,18,02,3,1,30,0.000000,01,0.000,0,0.00,77.93,22.600000,0.970000,0.000000,26.83,9754550.00
808,1,25,8,02,4,1,30,0.000000,04,0.000,0,0.00,52.60,13.480000,2.440000,0.000000,21.78,3756000.00
809,1,33,15,02,3,1,30,0.000000,01,0.000,0,0.00,56.81,16.250000,0.940000,0.000000,25.49,10625800.00
810,9,28,8,01,18,10,35,22.000000,01,0.000,0,0.00,61.65,14.940000,1.980000,4.690000,9.69,16912500.00
811,9,28,8,02,18,1,10,22.000000,01,1500000.000,1,9.79,9.79,14.940000,1.980000,4.690000,9.69,16912500.00
812,3,6,8,01,3,1,35,0.000000,01,0.000,0,0.00,89.52,27.080000,0.000000,0.000000,66.80,17188000.00
813,1,50,20,01,1,1,10,0.000000,04,0.000,0,0.00,8.94,2.700000,0.000000,0.000000,13.61,7530200.00
814,1,23,8,02,15,15,35,26.000000,04,0.000,0,0.00,31.87,6.130000,1.040000,2.470000,4.18,2868300.00
815,10,14,10,02,11,4,35,41.000000,01,0.000,0,0.00,45.21,8.870000,1.190000,7.050000,11.24,29626000.00
816,10,14,10,02,11,1,10,41.000000,01,2500000.000,1,11.35,11.35,8.870000,1.190000,7.050000,11.24,29626000.00
817,9,23,10,02,16,1,34,25.000000,01,0.000,0,0.00,49.13,10.250000,0.830000,3.780000,9.26,14247700.00
818,1,34,6,05,2,1,11,0.000000,01,0.000,0,0.00,31.73,7.980000,1.620000,0.000000,21.48,4874450.00
819,9,29,3,01,5,1,35,0.000000,01,0.000,0,0.00,22.07,6.040000,0.640000,0.000000,8.44,8607300.00
820,9,22,15,02,15,7,35,11.000000,01,0.000,0,0.00,36.83,8.860000,1.020000,1.260000,5.61,15836900.00
821,3,51,14,06,2,1,35,0.000000,01,0.000,0,0.00,31.44,9.220000,0.290000,0.000000,50.02,10285540.00
822,1,11,6,06,4,1,10,0.000000,01,0.000,0,0.00,76.31,11.060000,0.480000,0.000000,16.49,6503020.00
823,9,45,7,06,3,3,35,0.000000,01,0.000,0,0.00,29.14,8.810000,0.000000,0.000000,14.32,8450600.00
824,1,26,12,02,11,8,35,14.000000,04,0.000,0,0.00,21.04,5.100000,0.390000,0.870000,2.02,2314400.00
825,10,11,30,02,9,6,34,33.000000,01,0.000,0,0.00,27.01,4.770000,0.710000,2.680000,6.44,19177100.00
826,3,24,8,02,16,8,35,99.000000,01,0.000,0,0.00,31.76,6.060000,1.020000,753.550000,3.86,4764000.00
827,9,40,12,02,4,4,35,0.000000,01,0.000,0,0.00,34.09,10.310000,0.000000,0.000000,12.40,9033850.00
828,3,22,10,02,12,4,10,37.000000,02,0.000,0,0.00,39.75,6.650000,0.900000,4.470000,8.36,4968750.00
829,10,30,8,02,5,3,35,9.000000,01,0.000,0,0.00,40.55,10.150000,1.030000,1.090000,13.25,17842000.00
830,3,25,10,02,8,4,35,15.000000,01,0.000,0,0.00,33.10,7.570000,0.920000,1.530000,5.87,4700200.00
831,1,20,8,02,13,3,35,28.000000,01,400000.000,1,2.80,41.39,8.180000,0.800000,3.540000,5.52,5366800.00
832,1,40,6,06,2,1,30,0.000000,01,0.000,0,0.00,29.40,8.890000,0.000000,0.000000,24.20,3682000.00
833,9,35,20,01,5,4,35,0.000000,01,0.000,0,0.00,24.67,6.960000,0.500000,0.000000,6.41,7401000.00
834,9,11,8,01,5,1,35,12.000000,01,1000000.000,1,6.87,69.52,16.940000,1.650000,2.440000,25.30,17684800.00
835,10,47,4,02,4,4,35,0.000000,01,0.000,0,0.00,22.24,6.730000,0.000000,0.000000,8.92,6449600.00
836,1,39,8,02,4,1,30,0.000000,01,0.000,0,0.00,68.22,20.640000,0.000000,0.000000,26.02,6103540.00
837,9,26,6,02,16,7,35,7.000000,01,0.000,0,0.00,22.90,5.740000,0.710000,0.480000,3.60,4465500.00
838,1,19,6,02,4,1,35,0.000000,01,0.000,0,0.00,57.32,15.090000,2.250000,0.000000,26.62,6531600.00
839,3,14,20,06,4,1,10,0.000000,01,0.000,0,0.00,69.70,19.770000,1.310000,0.000000,23.72,14578300.00
840,9,28,8,02,12,4,35,7.000000,01,1000000.000,1,11.27,41.26,10.320000,1.300000,0.870000,7.14,10077200.00
841,10,32,8,01,5,3,35,9.000000,01,0.000,0,0.00,16.77,8.280000,0.960000,0.920000,8.86,14757600.00
842,10,32,8,01,5,3,35,9.000000,01,0.000,0,0.00,16.77,8.280000,0.960000,0.920000,8.86,14757600.00
843,3,22,15,02,13,12,35,17.000000,01,350000.000,1,2.20,36.28,8.290000,0.800000,1.880000,7.28,5719440.00
844,1,24,6,06,12,1,10,32.000000,01,0.000,0,0.00,0.02,8.060000,0.480000,4.090000,9.17,4593600.00
845,1,24,6,02,12,3,35,32.000000,01,0.000,0,0.00,41.74,8.060000,0.480000,4.090000,9.17,4593600.00
846,4,25,10,02,7,2,35,14.000000,01,0.000,0,0.00,32.80,7.510000,1.010000,1.400000,6.24,3608000.00
847,10,20,42,02,13,1,34,31.000000,01,800000.000,1,1.26,1.26,2.840000,0.300000,1.430000,2.27,11165000.00
848,10,20,42,02,13,10,35,31.000000,01,0.000,0,0.00,13.82,2.840000,0.300000,1.430000,2.27,11165000.00
849,9,21,16,02,19,11,35,28.000000,01,2000000.000,1,7.54,34.47,6.490000,1.000000,2.940000,3.41,18200900.00
850,1,23,6,02,4,1,35,0.000000,01,0.000,0,0.00,58.55,17.170000,0.550000,0.000000,25.71,4070400.00
851,1,24,12,02,21,16,35,30.000000,02,1000000.000,1,5.17,22.40,3.540000,1.230000,2.000000,1.59,4584000.00
852,1,32,10,01,2,1,30,0.000000,01,0.000,0,0.00,42.27,12.300000,0.490000,0.000000,32.97,6653190.00
853,1,26,6,02,8,6,35,18.000000,01,0.000,0,0.00,32.24,7.160000,0.830000,1.750000,8.90,3062800.00
854,1,21,12,02,4,1,30,0.000000,01,0.000,0,0.00,103.87,29.090000,2.330000,0.000000,40.95,7301970.00
855,9,32,7,02,5,2,35,0.000000,01,0.000,0,0.00,30.67,8.530000,0.740000,0.000000,8.85,8587600.00
856,1,27,10,02,9,1,35,19.000000,01,400000.000,1,4.29,4.29,9.010000,2.230000,2.590000,7.50,5204720.00
857,1,27,10,02,9,5,35,19.000000,01,0.000,0,0.00,41.42,9.010000,2.230000,2.590000,7.50,5204720.00
858,1,11,8,02,10,2,35,24.000000,04,0.000,0,0.00,32.80,6.260000,1.280000,2.380000,10.90,12233900.00
859,1,11,8,02,11,1,10,24.000000,04,6000000.000,5,44.97,0.01,6.260000,1.280000,2.380000,10.90,12233900.00
860,3,46,4,06,1,1,35,0.000000,01,0.000,0,0.00,14.03,4.240000,0.000000,0.000000,22.41,5224450.00
861,4,13,6,02,5,1,10,0.000000,01,0.000,0,0.00,35.15,16.680000,4.600000,0.000000,19.44,12654000.00
862,4,13,6,02,5,1,10,0.000000,01,0.000,0,0.00,35.15,16.680000,4.600000,0.000000,19.44,12654000.00
863,1,19,8,02,8,1,10,23.000000,01,0.000,0,0.00,0.08,8.170000,1.140000,2.760000,10.76,4991600.00
864,1,19,8,02,8,6,35,23.000000,01,800000.000,1,6.05,39.84,8.170000,1.140000,2.760000,10.76,4991600.00
865,10,38,8,02,5,4,35,0.000000,01,0.000,0,0.00,33.98,8.600000,1.680000,0.000000,9.01,18349200.00
866,1,31,30,02,12,9,11,14.000000,01,0.000,0,0.00,19.79,3.870000,1.260000,0.860000,1.78,2572700.00
867,1,40,5,06,2,1,35,0.000000,01,0.000,0,0.00,32.19,9.740000,0.000000,0.000000,31.16,5307500.00
868,9,14,18,06,9,5,35,5.000000,01,1200000.000,1,5.86,26.57,17.780000,1.890000,1.030000,18.08,28353750.00
869,9,14,18,06,9,5,35,5.000000,01,1500000.000,1,9.95,41.84,17.780000,1.890000,1.030000,18.08,28353750.00
870,9,24,28,04,16,3,35,22.000000,01,0.000,0,0.00,33.01,7.290000,0.540000,2.160000,2.65,8087450.00
871,1,19,6,03,3,1,35,0.000000,01,0.000,0,0.00,28.49,14.820000,2.420000,0.000000,35.14,3817800.00
872,1,19,6,03,3,1,35,0.000000,01,0.000,0,0.00,28.49,14.820000,2.420000,0.000000,35.14,3817800.00
873,1,33,6,06,2,1,35,0.000000,01,0.000,0,0.00,29.89,9.040000,0.000000,0.000000,20.31,4360900.00
874,3,47,10,02,3,1,35,0.000000,01,0.000,0,0.00,65.12,19.700000,0.000000,0.000000,33.28,15236480.00
875,3,4,12,02,3,1,35,11.000000,01,0.000,0,0.00,82.22,21.080000,1.070000,2.720000,38.68,15046260.00
876,9,37,7,02,14,2,35,15.000000,01,0.000,0,0.00,26.28,5.720000,1.020000,1.220000,5.87,4861800.00
877,4,18,8,02,10,7,35,29.000000,01,1000000.000,1,7.51,37.13,7.220000,0.710000,3.300000,10.24,5455600.00
878,1,23,6,02,4,1,35,0.000000,01,0.000,0,0.00,57.78,15.240000,2.240000,0.000000,29.04,4637400.00
879,1,40,30,01,5,1,11,0.000000,01,0.000,0,0.00,25.92,7.840000,0.000000,0.000000,7.37,6480000.00
880,9,23,8,02,7,4,35,11.000000,01,700000.000,1,7.85,33.48,7.880000,1.160000,1.090000,7.81,6391600.00
881,1,24,6,02,3,1,35,0.000000,01,0.000,0,0.00,46.80,12.670000,1.480000,0.000000,28.17,3018740.00
882,9,38,7,02,2,1,35,0.000000,01,0.000,0,0.00,50.68,13.110000,2.220000,0.000000,34.06,17100800.00
883,1,32,6,01,2,1,35,0.000000,01,0.000,0,0.00,30.95,9.360000,0.000000,0.000000,33.03,5914200.00
884,9,19,26,02,26,20,35,25.000000,01,1800000.000,1,13.19,41.47,8.570000,0.900000,3.080000,3.09,16314500.00
885,1,21,8,02,26,8,35,22.000000,01,700000.000,1,7.02,43.50,9.230000,1.080000,2.840000,3.11,5050000.00
886,4,34,12,02,2,1,35,0.000000,01,0.000,0,0.00,34.55,9.430000,1.020000,0.000000,18.98,8283000.00
